1.000000000000000000e+00,6.489721239279628850e-01,6.754956914281182723e-01,6.890730433631299112e-01,7.311573940508181435e-01,7.393634334275545061e-01,7.818526428243544046e-01,5.507926520672695725e-01,6.390876269988305935e-01,7.854321518150965131e-01,6.084348827907255508e-01,6.334918693672315637e-01,7.248942554351076595e-01,5.978051040751093392e-01,8.715909024219914425e-01,6.467724652088782111e-01,4.116012779898092777e-01,5.988976375649374129e-01,7.793545844499917274e-01,7.202619764319231344e-01,5.673945767795613992e-01,6.604231316651457684e-01,6.757779868495320530e-01,6.738387349962092765e-01,6.193664070735642735e-01,5.181498961044719298e-01,6.372996088220831412e-01,8.164563824168736828e-01,6.806724446525173056e-01,6.725977254769234248e-01,4.925569090618217016e-01,7.252139957023938655e-01,8.281868323189426340e-01,8.171060688333244837e-01,6.872139938321124575e-01,4.521208814331145742e-01,7.198834471941302215e-01,5.472139306709382645e-01,8.048053755129471742e-01,6.113838293384575850e-01,6.873555070737591421e-01,7.111762879237620849e-01,8.168445048416148602e-01,5.998822180119014469e-01,5.130824192100126302e-01,5.152149897794431332e-01,7.964624799184959469e-01,7.182005291976124584e-01,6.382517488009193940e-01,6.374533115768612479e-01,7.179891410548784325e-01,5.442367461075053869e-01,8.077883793822765446e-01,5.989807319492350679e-01,6.727273014053268829e-01,3.496489499721603389e-01,6.305845206406169856e-01,4.451757944358673558e-01,7.245643095705083248e-01,6.918055175854030958e-01,3.158766790002281999e-01,7.241199890617022739e-01,2.423756188882374429e-01,7.321091560840697898e-01,2.967956326561669300e-01,2.962861786909293249e-01,3.309575742838603007e-01,4.351458369974447460e-01,3.062343589789591758e-01,5.912662461836905026e-01,2.692099345097867524e-01,4.707720745829797604e-01,4.095223307653225175e-01,2.652915347937636059e-01,4.098384751602524023e-01,6.574076455684239040e-01,6.509761246213477959e-01,2.718370601295748146e-01,7.487011470673541336e-01,4.186862567208278763e-01,6.918459978237562202e-01,3.457214251411841466e-01,3.869716141926554664e-01,7.502449924880151277e-01,6.738147166729459014e-01,7.161667572220371536e-01,3.421076679555462574e-01,3.744503660734586070e-01,3.576400503934491493e-01,4.254003352505127400e-01,3.462578658339847126e-01,5.088595351296097968e-01,6.878248137099848281e-01,3.325160260924955313e-01,2.746337739580684834e-01,2.956374031484965692e-01,6.600014505623879035e-01,2.757515270918918238e-01,5.788967255226504793e-01,6.563907742683342539e-01
6.489721239279628850e-01,1.000000000000000000e+00,5.133250887431063392e-01,5.498694336024373408e-01,5.370607669370457415e-01,5.967612329312248498e-01,5.889795807793606341e-01,5.097280964121223557e-01,5.755211498128861569e-01,6.411773791369821396e-01,5.067914870108466419e-01,5.095015804567786244e-01,6.013475581720604257e-01,5.708587026901591477e-01,5.955752072921475238e-01,5.496668973639795563e-01,3.782425642265917487e-01,4.886429526107451404e-01,5.890261661153302075e-01,6.213275005059404332e-01,4.508406145960471845e-01,5.194844593027493351e-01,5.934824730597381137e-01,5.479446944847616852e-01,5.450254253993325193e-01,4.614561472735743686e-01,5.695692120594043617e-01,6.152602539269991233e-01,5.150663134908538554e-01,5.757109990523998633e-01,3.810948635328971767e-01,5.482694703699693139e-01,6.463945341837460390e-01,6.637956583395080434e-01,5.820245181188570260e-01,3.574555766454475259e-01,5.220338942648277136e-01,4.090079628048678417e-01,6.187762819891950983e-01,4.762368461058989477e-01,5.988880943792634914e-01,5.510823202375134677e-01,6.157945660984148750e-01,4.227246960386659702e-01,4.796107549891910349e-01,4.508334292470587701e-01,6.536722476905199031e-01,5.689587298270277760e-01,5.297605382547536657e-01,4.966387681511865160e-01,5.806958485045835561e-01,4.457223266582434618e-01,6.423463625441813152e-01,5.229442130884370821e-01,5.127271042976878634e-01,2.865638106279259634e-01,5.062975245444554240e-01,4.013753849278349217e-01,6.018278766936218105e-01,5.113699830388790391e-01,2.860402160628269241e-01,5.909255700471292005e-01,2.120997622423122786e-01,5.962614915560038309e-01,2.457741684861977083e-01,2.783770097436212287e-01,3.125623405221127360e-01,4.021426399111350247e-01,2.129010464762122745e-01,4.490567307447801415e-01,2.353823807189860118e-01,3.960896579062637701e-01,3.650139118375185232e-01,2.397666148238574158e-01,3.449161108026655431e-01,5.002920334200778862e-01,5.574711380857598764e-01,2.320920034518686448e-01,6.398749458284240799e-01,3.494450574216066419e-01,5.245571474898769182e-01,2.916342935606975328e-01,3.876727265285553337e-01,6.121781119180391695e-01,5.772285941649593077e-01,5.939063175380490112e-01,3.000526230045409415e-01,3.361044867170622230e-01,2.746100149570382953e-01,3.484412938139523352e-01,2.708910050999210339e-01,4.079807165759311571e-01,5.244589261257285306e-01,2.952766191626154391e-01,2.210512473165268388e-01,2.371208112973257343e-01,5.562085766156558142e-01,1.790813576692143194e-01,4.833722068557965157e-01,5.360357521142641302e-01
6.754956914281182723e-01,5.133250887431063392e-01,1.000000000000000000e+00,5.591371491377650216e-01,5.601725717630090529e-01,5.397128097703527416e-01,6.296035077527898371e-01,4.064042224063368347e-01,5.554007869252103324e-01,6.441861928370372636e-01,5.044618427029372576e-01,5.063486436637946175e-01,5.865922376343220002e-01,4.775781069347646013e-01,6.553488983547646196e-01,5.181501577684551885e-01,3.610057186895494485e-01,4.791064877732613136e-01,5.861976572430330767e-01,5.772810666286332104e-01,4.484272409162204931e-01,5.826836168201730004e-01,5.786422632042139691e-01,5.804312233486946804e-01,5.197061952259754980e-01,4.490314096828200152e-01,5.170513506417486749e-01,5.747678968503870944e-01,5.099526643981328045e-01,5.599822574910084949e-01,4.099200964142016290e-01,5.652059010383747584e-01,6.606995284831698179e-01,6.723905842665581778e-01,5.669585867989676009e-01,3.024577791902475776e-01,5.852291590319983472e-01,4.805177446577906797e-01,6.082185799797605874e-01,4.695887074601866606e-01,5.528654713481885308e-01,5.627598907256768923e-01,5.755311499602601133e-01,5.326650484289031651e-01,4.038049568843906645e-01,4.440831713070536590e-01,6.229198084730720453e-01,6.175247718507836936e-01,5.269377578314774491e-01,4.917288010084095995e-01,5.525257520718223070e-01,4.508367548237354194e-01,6.644793787471542368e-01,5.297336457855008618e-01,5.565796823124248283e-01,2.822835001982515468e-01,5.306933119709764668e-01,3.644573021192840656e-01,5.585546695174238296e-01,5.040169400568069724e-01,2.484378909923426193e-01,5.427171395060600423e-01,1.675879067722042259e-01,6.059669505629073916e-01,2.330381224712640142e-01,2.493413062613172027e-01,2.719404262802045946e-01,3.602304139317870080e-01,1.880190178417361635e-01,4.683239975048661963e-01,1.841908897691726388e-01,3.429095644553509792e-01,3.223407307062047256e-01,2.073212650464898998e-01,3.252410821499435167e-01,5.211239365294080272e-01,5.397372033704750383e-01,2.279531579423978993e-01,6.016538258512068582e-01,3.177083860733090348e-01,5.513564586197919892e-01,2.729484425179460327e-01,3.003791626665643366e-01,6.348125966721502866e-01,5.278326538264561663e-01,5.693483222153867818e-01,2.468874732670583716e-01,2.926355613890259666e-01,2.942230995512676306e-01,3.162331775522326249e-01,2.683308847883140169e-01,4.221610348416053871e-01,5.284564778086754400e-01,2.614988879307788006e-01,1.875223878617720830e-01,2.344945306219031467e-01,5.423231346783434770e-01,1.614858894399187339e-01,4.639490402556945003e-01,5.504655431597343940e-01
6.890730433631299112e-01,5.498694336024373408e-01,5.591371491377650216e-01,1.000000000000000000e+00,5.706318312422125061e-01,5.663194171631483753e-01,5.945121610440581295e-01,4.279947732288706397e-01,5.411882881500990061e-01,6.210886353249638336e-01,4.883793139705193131e-01,5.988368496707130451e-01,5.619459515216707057e-01,6.227467652036048351e-01,6.274627655997264686e-01,4.972563434263287951e-01,3.801461017043111235e-01,4.548532074137247028e-01,6.642876321106672144e-01,5.675481238719942700e-01,4.616006891906931919e-01,5.316046965112083411e-01,5.966096522948745040e-01,5.430206400082100426e-01,4.961045350640140295e-01,4.556425482396725402e-01,4.740657708698827744e-01,5.880136779552953552e-01,6.276044124849647909e-01,5.388072030294902559e-01,3.735861874546670403e-01,5.408354585940627901e-01,6.033716774979619446e-01,7.158834966753618856e-01,5.334346850958600061e-01,3.172375088241256580e-01,5.564104890888914579e-01,5.450563215136691175e-01,5.571183421748957532e-01,5.225774979137669529e-01,5.045340363254945393e-01,5.630878347829085806e-01,5.881328204096162304e-01,4.178386661772452437e-01,4.796276635713323522e-01,4.185909447877858014e-01,6.164265314449053346e-01,5.575691561742719404e-01,5.193506339755712409e-01,6.040309624014330581e-01,5.743302429943388798e-01,4.910156158288577766e-01,6.368100417354494169e-01,5.236969899337969858e-01,6.522491101565430771e-01,3.369126963480345571e-01,5.568404947934869620e-01,3.345916912347158823e-01,5.659571261211300275e-01,5.456212399155130344e-01,2.827477578976918537e-01,5.525285767442834617e-01,2.594956699940370592e-01,5.809333651471969562e-01,2.340216985884338019e-01,2.528320147913937777e-01,2.985223114957790691e-01,3.993462429433304872e-01,2.466078972537931735e-01,5.224254145076339118e-01,2.225498821974657981e-01,3.554364738335129004e-01,3.052890144075703360e-01,2.325576774022669324e-01,3.507357747772804624e-01,5.852121963133439797e-01,4.890717788575688618e-01,2.311875600258159469e-01,6.283125386941370571e-01,3.332373472233026157e-01,5.648038431798656500e-01,3.309898423123177058e-01,3.038441351105780064e-01,5.832499148934483513e-01,5.139951640503765962e-01,6.440895025572397348e-01,3.036445561858674980e-01,3.465241275856030811e-01,2.691942581709384497e-01,3.434464380294275365e-01,2.738422652124501422e-01,4.148551462767875453e-01,5.520875352488409105e-01,2.778962642270556005e-01,2.598346834762647606e-01,2.765925861913837158e-01,5.571701800756666545e-01,1.909998771559955899e-01,4.833756832636830203e-01,4.964107946386585035e-01
7.311573940508181435e-01,5.370607669370457415e-01,5.601725717630090529e-01,5.706318312422125061e-01,1.000000000000000000e+00,6.103256555826782614e-01,6.768028375002744790e-01,4.839143469354635352e-01,5.405933845263679594e-01,6.442747546800264846e-01,5.828873133485579228e-01,5.388470145925290389e-01,6.197786929104874831e-01,4.963291297096500965e-01,6.945449352950595623e-01,5.813412211112808370e-01,3.422280248965912652e-01,4.871982788951019216e-01,6.039215338973160652e-01,6.032048780967070867e-01,4.887298942929453882e-01,5.423152845481721274e-01,5.743860719805992110e-01,5.957390752792095512e-01,5.309271832356413645e-01,4.601839344160793543e-01,5.348305473598297111e-01,6.352776268121558267e-01,6.423815360262092877e-01,5.852786551559414630e-01,4.134444407225013607e-01,6.153158396562763421e-01,6.811954922675129698e-01,6.876600559892674935e-01,7.031609079911750326e-01,3.778422529411180619e-01,6.457378916387086498e-01,4.600750787862082913e-01,6.200030540366573417e-01,5.122602294980180826e-01,5.741221276299829368e-01,6.295978370404223812e-01,6.361482331239965982e-01,5.007876270374310712e-01,5.009515890840097185e-01,4.555559505327906877e-01,6.784515008898422961e-01,6.371195079265911110e-01,5.717893269325522443e-01,5.422752409596672818e-01,6.460495933403831437e-01,4.484751155179020898e-01,6.811967403937955190e-01,5.241141808218778841e-01,5.729529881834931615e-01,3.633899712312770869e-01,5.287303172699747700e-01,3.861434433640099639e-01,6.382506412921302719e-01,5.434501700563458826e-01,2.736215909162472704e-01,6.027188213004237571e-01,1.917001270951247949e-01,6.450836774550671171e-01,2.536632993199797736e-01,2.415183120980330389e-01,2.722326989695301180e-01,3.434327087827743208e-01,2.719018312531910619e-01,5.174435087901323449e-01,2.188054726096996527e-01,3.948859682606516430e-01,3.453576043981866350e-01,2.279080462506613836e-01,3.291361222540508114e-01,5.992284576684393516e-01,5.500357695939369629e-01,2.634888408876728261e-01,6.513941384151592517e-01,3.547543094008862030e-01,5.649439091779785427e-01,2.709401732907438243e-01,3.612156819191997270e-01,6.444582876799577198e-01,6.048998504645974883e-01,6.078030489267415293e-01,2.749794998741020291e-01,3.332184266895270586e-01,2.939912014731907997e-01,3.757465801119198590e-01,2.858296505145603850e-01,4.753168016502704596e-01,5.751790704549061273e-01,2.794355087502502499e-01,2.600804886777644542e-01,2.804144316986886820e-01,5.889042863792403049e-01,2.444392952224909155e-01,5.410925285381099625e-01,5.877446829741320711e-01
7.393634334275545061e-01,5.967612329312248498e-01,5.397128097703527416e-01,5.663194171631483753e-01,6.103256555826782614e-01,1.000000000000000000e+00,6.504713951526640558e-01,4.933233459813650690e-01,5.680330949965720633e-01,6.785186296365679492e-01,5.724639624249434622e-01,5.543146506413261232e-01,6.689765054459463345e-01,5.085053037473389326e-01,6.621011164808912053e-01,5.456408529326433055e-01,3.399274543499906653e-01,5.199012539343309536e-01,6.410353412066137624e-01,6.290302642524958632e-01,5.326358784845949268e-01,5.612778934973136069e-01,6.063149724895477988e-01,6.113552798017816148e-01,5.396946602342147514e-01,4.395339078901248642e-01,6.022616118422634557e-01,6.770612135056469638e-01,5.904552099322039060e-01,5.808343796118011770e-01,4.377238609980011463e-01,6.240479643155101286e-01,7.021436846060910009e-01,6.900678755567265510e-01,5.734228014449143096e-01,3.975704759167281166e-01,6.135623503360296827e-01,4.867482204119911171e-01,6.467755699250309354e-01,5.415544204611385526e-01,5.989422579108528710e-01,6.288148863309753756e-01,6.767690725053442380e-01,5.113257511423002777e-01,4.595712444043592582e-01,4.668925295329749425e-01,7.187009434622282367e-01,6.369661853062656975e-01,5.519605977941508534e-01,5.459697652505601795e-01,5.852378699084934688e-01,4.482932228931285068e-01,7.050874736301336876e-01,5.193998118546382381e-01,5.723864101615334654e-01,3.114530391830886424e-01,5.247162194135395197e-01,4.114056206816311123e-01,6.340551933908528115e-01,5.447187227553385025e-01,2.971320099917970081e-01,9.537152364074649169e-01,2.306087695638255330e-01,6.651239404674154088e-01,2.644207234418920471e-01,2.593572521467052416e-01,2.866170202036751880e-01,3.965679495206942962e-01,2.650363946984820585e-01,5.075093615185045648e-01,3.013166690606644549e-01,4.266818991017750085e-01,3.929469621730942719e-01,2.498712868580519053e-01,3.842925508019214287e-01,5.710922647690119813e-01,5.536721776268033191e-01,2.442619029402398612e-01,6.452893561450998572e-01,3.760649418102386399e-01,5.954945108640278262e-01,2.992763052256183776e-01,3.548282224035880228e-01,6.915738740521507610e-01,5.732033442272296275e-01,6.277994302558580486e-01,3.025037175070443562e-01,3.471247868522532309e-01,3.310746483750675040e-01,3.909832374113090814e-01,3.073720609918742519e-01,4.410687659005368966e-01,6.025720138803868364e-01,3.053832652013632187e-01,2.888135291457137876e-01,2.833647474469091487e-01,5.591359989401408770e-01,2.325295309238719355e-01,4.756383960781034870e-01,5.747822468713688071e-01
7.818526428243544046e-01,5.889795807793606341e-01,6.296035077527898371e-01,5.945121610440581295e-01,6.768028375002744790e-01,6.504713951526640558e-01,1.000000000000000000e+00,4.921361508714867106e-01,6.116405664699061662e-01,7.034995347382533293e-01,5.567553077092471936e-01,5.684740108596344488e-01,6.988211827156225464e-01,5.198271785289702018e-01,6.989971252983546712e-01,5.631413166885921306e-01,3.757793751196527587e-01,5.813106627074262622e-01,6.609744835891252501e-01,6.932456913757029104e-01,4.962464215924372035e-01,6.115057467627105225e-01,6.052907645655600799e-01,6.423058067338744959e-01,5.834036019426134256e-01,4.718985127863357665e-01,6.241855960237436829e-01,6.987754943390468432e-01,5.991343578357589683e-01,6.596042261720815869e-01,5.073405807077403518e-01,6.645186846323501983e-01,7.414763177979605269e-01,7.269149347819263696e-01,6.439681121074305459e-01,4.057621589372322202e-01,6.865306770441733653e-01,4.891263413282654904e-01,7.100551876831616704e-01,5.864905662659656294e-01,6.083443202228133728e-01,6.709692766388224427e-01,6.987256130852219638e-01,5.405128715409182050e-01,4.616834148202079158e-01,4.738516429190139378e-01,7.122248294988359207e-01,6.842646612160057096e-01,6.453111497164721877e-01,5.512045739417436030e-01,6.393676000995535125e-01,5.112901962445673965e-01,7.562247767043898117e-01,5.793321260015884544e-01,6.189164362060801672e-01,3.150915268862009011e-01,6.015407479702082894e-01,4.178544534090277152e-01,6.439849788461555757e-01,5.645087420527099553e-01,2.590891914714250621e-01,6.385475967073035442e-01,2.493002229583270446e-01,6.504602805029706669e-01,2.338186127535003545e-01,2.861092852799468900e-01,2.570217934220010436e-01,4.069859636763276112e-01,2.511537784531955864e-01,5.698850876977790136e-01,2.216961646568069710e-01,3.884574820353018931e-01,3.549856748030182918e-01,2.148256664751550804e-01,3.503930824259834931e-01,6.044572457743773164e-01,5.796511013155896119e-01,2.446807515263461630e-01,7.012354819495438818e-01,3.516512800023767205e-01,6.110428559379457170e-01,2.774195909099327895e-01,3.575292123298617897e-01,7.080452380914059596e-01,6.304142912236868623e-01,6.353874675270725358e-01,2.619557188965085381e-01,3.227730214588160895e-01,3.046832059559994588e-01,3.637130611390659296e-01,2.663187827379210892e-01,4.703084964711494731e-01,6.299285586918177415e-01,2.688667256960144969e-01,2.392666272400431338e-01,2.614373246033597220e-01,6.045081372396051700e-01,2.159321467739393208e-01,5.312565850948742785e-01,5.957402343523445776e-01
5.507926520672695725e-01,5.097280964121223557e-01,4.064042224063368347e-01,4.279947732288706397e-01,4.839143469354635352e-01,4.933233459813650690e-01,4.921361508714867106e-01,1.000000000000000000e+00,4.988038276085782208e-01,5.017397631887078324e-01,4.109264688369732577e-01,3.837497509208097068e-01,5.075153792108793027e-01,4.126156652659961344e-01,5.608103649769320409e-01,4.279672902645575427e-01,2.302872360778978333e-01,3.672889542978863830e-01,4.971965428579702140e-01,5.021254871676906761e-01,3.784085046373877881e-01,4.075062016260399544e-01,4.387168166587953055e-01,4.499945695734261508e-01,4.516607784572446160e-01,3.416090813061776199e-01,4.241031742702590646e-01,5.157426357766258240e-01,4.914062170324464685e-01,4.649561123271289675e-01,3.436341784227484042e-01,4.618414510168342701e-01,5.433046943577507504e-01,5.339955783314926929e-01,4.703199159418431918e-01,2.992369386082892047e-01,4.255241650890788097e-01,3.822738936688231393e-01,4.949217717283010964e-01,4.204054156393935426e-01,4.072641589185223010e-01,4.683476445827089996e-01,5.122787956074494886e-01,3.645644896575841454e-01,3.240126738515612392e-01,3.145239439628007561e-01,5.343010947237804009e-01,4.456539604240002395e-01,4.471102619225786889e-01,4.376084462504341022e-01,4.979773770079798934e-01,3.784451480619436259e-01,5.549280573876270717e-01,4.420789661693978467e-01,4.213138915644952798e-01,2.751882654715360754e-01,3.905874011116474143e-01,3.275272127250151710e-01,4.760810694668479170e-01,4.670103660311697991e-01,2.233568848578169896e-01,4.706902087178808647e-01,1.465725612861285831e-01,4.654689946163318992e-01,2.052136098387065122e-01,2.095324269615256862e-01,2.565478809409237337e-01,2.640103616542489040e-01,1.873404527710280654e-01,3.934043751112688558e-01,1.993692750173723383e-01,3.698071641319201075e-01,3.301950696345765657e-01,1.838751548573269723e-01,3.129492397345659538e-01,4.474756318742300620e-01,4.758418706585543223e-01,2.162001801275667545e-01,5.098708921242696146e-01,3.172048139121432797e-01,4.421478207690694440e-01,2.527864083895329239e-01,3.073594267490659671e-01,5.269985339857607975e-01,4.748467466543485616e-01,4.873787588353476474e-01,2.659375263627782315e-01,2.965530325720068805e-01,2.509794091974040242e-01,2.858084501214583906e-01,2.341341739811123590e-01,3.184012515334093685e-01,4.783798213411649125e-01,2.321666372172458137e-01,2.246435705960642681e-01,2.018561764795256952e-01,4.456186700968770009e-01,1.998065448650720999e-01,4.130354445650007422e-01,4.753192852892889064e-01
6.390876269988305935e-01,5.755211498128861569e-01,5.554007869252103324e-01,5.411882881500990061e-01,5.405933845263679594e-01,5.680330949965720633e-01,6.116405664699061662e-01,4.988038276085782208e-01,1.000000000000000000e+00,5.925821249448063321e-01,5.107021576084230796e-01,5.043676738851057273e-01,6.629671332434651232e-01,4.830643008773792269e-01,5.724749799569951447e-01,5.073363712671058456e-01,3.888712646665717365e-01,4.584877764055858007e-01,6.091548907636445964e-01,6.456307152681012296e-01,6.119039717485105223e-01,5.493847654032489869e-01,5.965724946489204816e-01,5.319541237080778195e-01,5.162094610274168272e-01,4.061510643247228658e-01,5.456947658902512321e-01,5.750694485716415505e-01,5.214532129280982087e-01,5.719202733863277821e-01,4.007711176293495825e-01,6.207025852945359246e-01,6.519275036237474064e-01,6.606125659246629978e-01,5.628840434229356315e-01,3.030383179414262718e-01,5.745489772106716631e-01,4.420492377847035081e-01,5.636515642453501229e-01,5.228730149251813453e-01,5.178724667940510784e-01,5.620346098263226953e-01,5.702087235410128185e-01,4.716735810705616205e-01,4.269968792781176359e-01,4.451229147804967590e-01,6.322546130805083431e-01,5.589532735563426114e-01,5.310628993591055558e-01,5.319897257334794682e-01,5.301412008577797152e-01,4.680735933622855449e-01,6.416251579826993678e-01,5.074037371129803686e-01,5.278528458856494021e-01,2.917798454218814563e-01,4.982159838846533240e-01,3.535924636430112233e-01,5.891507120375043538e-01,4.615057513618620044e-01,2.769477639306999195e-01,5.562220040348128114e-01,1.941533450015278384e-01,5.862330589242560341e-01,2.681252545946593568e-01,3.130919713220998157e-01,3.035347075820247209e-01,3.858205799738322894e-01,2.373650304402734890e-01,5.037699884543020978e-01,2.266418349415187661e-01,3.930866012608272841e-01,4.009032979183939638e-01,2.478990152638260169e-01,3.696363765626759501e-01,5.211151390151244067e-01,5.306760156515205606e-01,2.844321091960612113e-01,6.161958679593152466e-01,3.531332627478086517e-01,5.498174874245752575e-01,3.109992428768117434e-01,3.552138652053448697e-01,6.245088390136038781e-01,5.149448305062325204e-01,5.561085431914273292e-01,2.940629639257866246e-01,3.147875936793836926e-01,3.048910561328562752e-01,3.587345299251227804e-01,2.974059852845860052e-01,4.016975018847418477e-01,5.499753202293381493e-01,2.869221037862795254e-01,2.035385593679618910e-01,2.552636008087806330e-01,5.431696919722118766e-01,2.137497231591500568e-01,4.468950185320733071e-01,5.046514844516544196e-01
7.854321518150965131e-01,6.411773791369821396e-01,6.441861928370372636e-01,6.210886353249638336e-01,6.442747546800264846e-01,6.785186296365679492e-01,7.034995347382533293e-01,5.017397631887078324e-01,5.925821249448063321e-01,1.000000000000000000e+00,5.955673871962945398e-01,6.720522692479530269e-01,7.189654227006591070e-01,5.221361742085605107e-01,7.259185016055355044e-01,6.434165790757256920e-01,3.776887856456284109e-01,5.558862861167603864e-01,6.799664621039521739e-01,6.867215680086075080e-01,5.147789495188902498e-01,6.115870540397498889e-01,6.607512835168237730e-01,7.347465797307806135e-01,5.978206630824710599e-01,4.969869293740584726e-01,6.256865557869795147e-01,7.153503975436115159e-01,5.766820777973792334e-01,6.423311442948901329e-01,4.301045035374992942e-01,6.985516580145377796e-01,7.804083614759345089e-01,7.870600538422611869e-01,6.373154470930134652e-01,4.859034162073692653e-01,6.574911511987004964e-01,5.165447653921265703e-01,7.033023201320542928e-01,5.799445724613668807e-01,6.136101163839112749e-01,7.045124671310998288e-01,7.166874001356821067e-01,5.644685809603332549e-01,4.960645145080500029e-01,5.556237531237201432e-01,7.870617388536392811e-01,6.933823853342337973e-01,6.025156005398999426e-01,5.773913519610494038e-01,6.867354343637658287e-01,5.160608255264829136e-01,7.452431734798006246e-01,5.808364957120462080e-01,6.281121438365880882e-01,3.104099292184657188e-01,6.306438475128518517e-01,4.592042337277162933e-01,6.544389258014580157e-01,5.670882195056613506e-01,3.152526502030902344e-01,6.701924783182287015e-01,2.264597449100622939e-01,6.821884574236155574e-01,2.760815131121114319e-01,2.838129474423666254e-01,3.114283321459248577e-01,4.703972749249809571e-01,2.397231917302296567e-01,5.244571655404056676e-01,2.997370402169223236e-01,4.809793767865203629e-01,4.118587586727756045e-01,2.647774311782610801e-01,3.880299713729141176e-01,6.212542590884791993e-01,6.162991590273615428e-01,2.654629131181749924e-01,7.233415339596521720e-01,3.932411334489733234e-01,6.980899590216342876e-01,3.375100232994585059e-01,4.232868226494757580e-01,7.366259213301997733e-01,6.508289883223293826e-01,6.558652501383198663e-01,3.305207655359926888e-01,3.570683007621767713e-01,3.238188764039848233e-01,3.873373022165506607e-01,3.249233410111305176e-01,5.193400645098761315e-01,6.155409782842696798e-01,3.277198832306731924e-01,2.791423927016719042e-01,2.750532662492902736e-01,6.267024924356267013e-01,2.069559112113950050e-01,5.595630030627097851e-01,6.323264785936762999e-01
